วันเดือนปี,price,ราคาเปิด,สูงสุด,ต่ำสุด,vol,% เปลี่ยน,Norm_price,stock
2/27/2019,5.698,5.736,5.736,5.545,1330000,-0.67%,0.942876121,Stark
2/26/2019,5.736,5.775,5.775,5.698,660710,-0.66%,0.949186317,Stark
2/25/2019,5.775,5.775,5.775,5.698,373250,0.00%,0.955662571,Stark
2/22/2019,5.775,5.622,5.775,5.583,600670,2.72%,0.955662571,Stark
2/21/2019,5.622,5.622,5.775,5.622,634460,-2.00%,0.930255729,Stark
2/20/2019,5.736,5.889,5.889,5.66,840180,-2.60%,0.949186317,Stark
2/18/2019,5.889,5.775,5.928,5.66,676370,2.67%,0.974593158,Stark
2/15/2019,5.736,5.813,5.813,5.622,734760,-1.32%,0.949186317,Stark
2/14/2019,5.813,5.889,5.928,5.813,463830,-1.94%,0.961972767,Stark
2/13/2019,5.928,5.813,6.119,5.813,2580000,1.97%,0.981069412,Stark
2/12/2019,5.813,5.813,5.889,5.775,746850,0.66%,0.961972767,Stark
2/11/2019,5.775,5.889,5.889,5.736,569510,-1.95%,0.955662571,Stark
2/8/2019,5.889,5.851,6.004,5.736,1460000,0.65%,0.974593158,Stark
2/7/2019,5.851,6.081,6.081,5.736,1110000,-3.16%,0.968282962,Stark
2/6/2019,6.042,5.889,6.272,5.889,4700000,2.60%,1,Stark
2/5/2019,5.889,5.813,5.889,5.736,1310000,1.32%,0.974593158,Stark
2/4/2019,5.813,5.851,6.004,5.813,2030000,0.00%,0.961972767,Stark
2/1/2019,5.813,5.698,5.813,5.583,1590000,2.70%,0.961972767,Stark
1/31/2019,5.66,5.851,5.851,5.66,927300,-2.63%,0.936565925,Stark
1/30/2019,5.813,5.775,5.966,5.66,2250000,-1.30%,0.961972767,Stark
1/29/2019,5.889,5.239,5.928,5.163,5160000,14.07%,0.974593158,Stark
1/28/2019,5.163,5.239,5.469,4.933,3850000,-6.25%,0.854035204,Stark
1/25/2019,5.507,5.583,5.66,5.354,3220000,-2.04%,0.911159083,Stark
1/24/2019,5.622,5.698,5.851,5.622,6080000,0.00%,0.930255729,Stark
1/23/2019,5.622,5.736,5.889,5.545,10710000,-2.65%,0.930255729,Stark
1/22/2019,5.775,6.042,6.157,5.698,16250000,-3.82%,0.955662571,Stark
1/21/2019,6.004,5.622,6.578,5.583,44640000,6.80%,0.993689804,Stark
1/18/2019,5.622,5.316,5.775,5.201,20510000,7.30%,0.930255729,Stark
1/17/2019,5.239,4.627,5.66,4.627,32110000,13.22%,0.866655596,Stark
1/16/2019,4.627,4.627,4.704,4.551,1290000,0.00%,0.76502823,Stark
1/15/2019,4.627,4.589,4.704,4.551,2180000,0.00%,0.76502823,Stark
1/14/2019,4.627,4.551,4.742,4.474,3200000,2.54%,0.76502823,Stark
1/11/2019,4.513,4.666,4.666,4.36,6260000,-1.67%,0.746097642,Stark
1/10/2019,4.589,4.398,4.78,4.398,10530000,5.26%,0.758718034,Stark
1/9/2019,4.36,4.666,4.666,4.321,2570000,-5.00%,0.7206908,Stark
1/8/2019,4.589,5.086,5.086,4.551,6680000,-10.45%,0.758718034,Stark
1/7/2019,5.125,5.125,5.201,4.933,9420000,1.52%,0.847725008,Stark
1/4/2019,5.048,4.551,5.086,4.513,30460000,10.92%,0.834938559,Stark
1/3/2019,4.551,4.168,4.627,3.824,17030000,8.18%,0.752407838,Stark
1/2/2019,4.207,5.163,5.201,3.805,13660000,-15.38%,0.695283959,Stark
12/28/2018,4.972,5.698,5.889,4.78,8840000,-7.14%,0.822318167,Stark
12/27/2018,5.354,4.933,6.119,4.895,20450000,7.69%,0.885752242,Stark
12/26/2018,4.972,4.972,4.972,4.245,23190000,30.00%,0.822318167,Stark
12/25/2018,3.824,3.824,3.824,3.824,4370000,29.87%,0.631683826,Stark
12/24/2018,2.945,2.945,2.945,2.945,6590000,29.41%,0.48571903,Stark
12/21/2018,2.275,1.759,2.275,1.759,9140000,29.35%,0.374460312,Stark
12/20/2018,1.759,1.778,1.778,1.74,159730,0.00%,0.288774494,Stark
12/19/2018,1.759,1.721,1.778,1.702,229070,2.22%,0.288774494,Stark
12/18/2018,1.721,1.74,1.74,1.683,119470,2.27%,0.282464298,Stark
12/17/2018,1.683,1.625,1.721,1.625,79060,0.00%,0.276154102,Stark
12/14/2018,1.683,1.644,1.721,1.644,104640,0.00%,0.276154102,Stark
12/13/2018,1.683,1.702,1.702,1.683,119630,-1.12%,0.276154102,Stark
12/12/2018,1.702,1.778,1.778,1.702,380790,0.00%,0.2793092,Stark
12/11/2018,1.702,1.702,1.759,1.702,94260,0.00%,0.2793092,Stark
12/7/2018,1.702,1.74,1.759,1.702,251600,-2.20%,0.2793092,Stark
12/6/2018,1.74,1.721,1.74,1.721,77100,95.47%,0.285619396,Stark
12/4/2018,0.89,0.881,0.91,0.871,447300,1.10%,0.144470276,Stark
12/3/2018,0.881,0.919,0.919,0.871,493800,1.11%,0.142975756,Stark
11/30/2018,0.871,0.871,0.91,0.871,290410,0.00%,0.141315178,Stark
11/29/2018,0.871,0.89,0.89,0.861,281940,1.12%,0.141315178,Stark
11/28/2018,0.861,0.842,0.939,0.832,1690000,1.14%,0.1396546,Stark
11/27/2018,0.851,0.871,0.871,0.842,59220,-1.12%,0.137994022,Stark
11/26/2018,0.861,0.861,0.871,0.851,58080,0.00%,0.1396546,Stark
11/23/2018,0.861,0.851,0.861,0.832,135800,1.14%,0.1396546,Stark
11/22/2018,0.851,0.832,0.881,0.832,263020,3.53%,0.137994022,Stark
11/21/2018,0.822,0.813,0.871,0.813,168460,-3.41%,0.133178346,Stark
11/20/2018,0.851,0.871,0.871,0.851,55810,-2.22%,0.137994022,Stark
11/19/2018,0.871,0.881,0.881,0.822,1090000,-2.17%,0.141315178,Stark
11/16/2018,0.89,0.987,1.006,0.881,1110000,-8.91%,0.144470276,Stark
11/15/2018,0.977,1.026,1.026,0.958,1150000,-4.72%,0.158917303,Stark
11/14/2018,1.026,0.977,1.093,0.929,4400000,8.16%,0.167054135,Stark
11/13/2018,0.948,0.929,0.958,0.929,94260,3.16%,0.154101627,Stark
11/12/2018,0.919,0.958,0.977,0.919,147580,-4.04%,0.149285952,Stark
11/9/2018,0.958,0.968,0.997,0.958,244830,-1.98%,0.155762205,Stark
11/8/2018,0.977,0.977,0.997,0.977,134870,0.00%,0.158917303,Stark
11/7/2018,0.977,0.987,0.997,0.977,242460,-0.98%,0.158917303,Stark
11/6/2018,0.987,1.016,1.045,0.987,1290000,-2.86%,0.160577881,Stark
11/5/2018,1.016,0.958,1.045,0.948,2730000,6.06%,0.165393557,Stark
11/2/2018,0.958,0.977,0.977,0.958,225200,0.00%,0.155762205,Stark
11/1/2018,0.958,0.977,0.987,0.958,330820,-1.00%,0.155762205,Stark
10/31/2018,0.968,0.987,0.997,0.958,612760,0.00%,0.157422783,Stark
10/30/2018,0.968,0.977,1.006,0.968,767680,0.00%,0.157422783,Stark
10/29/2018,0.968,0.977,1.016,0.958,2340000,1.01%,0.157422783,Stark
10/26/2018,0.958,0.89,1.006,0.89,3010000,8.79%,0.155762205,Stark
10/25/2018,0.881,0.861,0.929,0.851,1590000,-2.15%,0.142975756,Stark
10/24/2018,0.9,0.958,0.958,0.881,1720000,-7.00%,0.146130854,Stark
10/22/2018,0.968,0.997,1.026,0.968,1240000,-5.66%,0.157422783,Stark
10/19/2018,1.026,1.161,1.18,1.026,2850000,-11.67%,0.167054135,Stark
10/18/2018,1.161,1.18,1.209,1.151,3170000,-0.83%,0.189471936,Stark
10/17/2018,1.171,1.268,1.268,1.151,8600000,-7.63%,0.191132514,Stark
10/16/2018,1.268,1.239,1.287,1.219,7800000,3.15%,0.20724012,Stark
10/12/2018,1.229,1.277,1.345,1.2,21250000,-5.22%,0.200763866,Stark
10/11/2018,1.297,1.209,1.393,1.2,39930000,3.08%,0.212055795,Stark
10/10/2018,1.258,1.026,1.326,1.016,24460000,22.64%,0.205579542,Stark
10/9/2018,1.026,1.026,1.055,1.016,671560,-0.93%,0.167054135,Stark
10/8/2018,1.035,1.064,1.074,1.035,693160,-2.73%,0.168548655,Stark
10/5/2018,1.064,1.055,1.074,1.055,422490,0.92%,0.173364331,Stark
10/4/2018,1.055,1.045,1.055,1.026,1280000,0.93%,0.171869811,Stark
10/3/2018,1.045,1.064,1.093,1.045,580100,-1.82%,0.170209233,Stark
10/2/2018,1.064,1.064,1.103,1.055,1390000,-0.90%,0.173364331,Stark
10/1/2018,1.074,1.103,1.113,1.035,1450000,-1.77%,0.175024909,Stark
9/28/2018,1.093,1.132,1.142,1.055,6130000,-2.59%,0.178180007,Stark
9/27/2018,1.122,0.91,1.171,0.91,20000000,23.40%,0.182995682,Stark
9/26/2018,0.91,0.881,0.948,0.871,5150000,4.44%,0.147791431,Stark
9/25/2018,0.871,0.871,0.89,0.871,581750,2.27%,0.141315178,Stark
9/24/2018,0.851,0.842,0.861,0.832,213930,0.00%,0.137994022,Stark
9/21/2018,0.851,0.851,0.871,0.851,97460,0.00%,0.137994022,Stark
9/20/2018,0.851,0.861,0.89,0.851,431690,0.00%,0.137994022,Stark
9/19/2018,0.851,0.861,0.881,0.851,83300,-1.12%,0.137994022,Stark
9/18/2018,0.861,0.851,0.861,0.851,40410,0.00%,0.1396546,Stark
9/17/2018,0.861,0.842,0.91,0.842,79060,0.00%,0.1396546,Stark
9/14/2018,0.861,0.861,0.871,0.861,106550,-1.11%,0.1396546,Stark
9/13/2018,0.871,0.842,0.881,0.842,20880,0.00%,0.141315178,Stark
9/12/2018,0.871,0.89,0.89,0.871,88980,0.00%,0.141315178,Stark
9/11/2018,0.871,0.881,0.929,0.871,862450,1.12%,0.141315178,Stark
9/10/2018,0.861,0.881,0.89,0.861,91770,0.00%,0.1396546,Stark
9/7/2018,0.861,0.851,0.861,0.851,11270,1.14%,0.1396546,Stark
9/6/2018,0.851,0.861,0.871,0.851,266330,-2.22%,0.137994022,Stark
9/5/2018,0.871,0.871,0.871,0.861,77410,0.00%,0.141315178,Stark
9/4/2018,0.871,0.89,0.91,0.851,106350,-3.23%,0.141315178,Stark
9/3/2018,0.9,0.919,0.919,0.89,76480,0.00%,0.146130854,Stark
8/31/2018,0.9,0.881,0.919,0.881,241530,0.00%,0.146130854,Stark
8/30/2018,0.9,0.871,0.9,0.871,852940,3.33%,0.146130854,Stark
8/29/2018,0.871,0.861,0.871,0.851,67180,2.27%,0.141315178,Stark
8/28/2018,0.851,0.881,0.881,0.851,441300,-1.12%,0.137994022,Stark
8/27/2018,0.861,0.851,0.871,0.851,3720,2.30%,0.1396546,Stark
8/24/2018,0.842,0.842,0.851,0.842,32660,-2.25%,0.136499502,Stark
8/23/2018,0.861,0.881,0.9,0.822,182620,0.00%,0.1396546,Stark
8/22/2018,0.861,0.871,0.871,0.842,24180,1.14%,0.1396546,Stark
8/21/2018,0.851,0.832,0.871,0.832,157920,2.33%,0.137994022,Stark
8/20/2018,0.832,0.851,0.851,0.822,95190,-1.15%,0.134838924,Stark
8/17/2018,0.842,0.813,0.842,0.813,7960,3.57%,0.136499502,Stark
8/16/2018,0.813,0.803,0.813,0.803,38340,0.00%,0.131683826,Stark
8/15/2018,0.813,0.832,0.832,0.803,86500,-2.33%,0.131683826,Stark
8/14/2018,0.832,0.832,0.842,0.832,17880,-2.27%,0.134838924,Stark
8/10/2018,0.851,0.851,0.881,0.851,419080,0.00%,0.137994022,Stark
8/9/2018,0.851,0.89,0.91,0.851,69970,0.00%,0.137994022,Stark
8/8/2018,0.851,0.851,0.861,0.851,118750,1.15%,0.137994022,Stark
8/7/2018,0.842,0.832,0.842,0.832,30800,2.35%,0.136499502,Stark
8/6/2018,0.822,0.832,0.851,0.803,14260,0.00%,0.133178346,Stark
8/3/2018,0.822,0.832,0.842,0.813,1450,0.00%,0.133178346,Stark
8/2/2018,0.822,0.832,0.832,0.822,74520,-1.16%,0.133178346,Stark
8/1/2018,0.832,0.842,0.842,0.832,17360,0.00%,0.134838924,Stark
7/31/2018,0.832,0.832,0.842,0.832,14260,-3.37%,0.134838924,Stark
7/26/2018,0.861,0.851,0.861,0.851,410,2.30%,0.1396546,Stark
7/25/2018,0.842,0.832,0.842,0.832,66250,1.16%,0.136499502,Stark
7/24/2018,0.832,0.851,0.871,0.832,361410,-1.15%,0.134838924,Stark
7/23/2018,0.842,0.842,0.842,0.832,83920,0.00%,0.136499502,Stark
7/20/2018,0.842,0.842,0.842,0.822,165360,-1.14%,0.136499502,Stark
7/19/2018,0.851,0.851,0.851,0.842,57460,2.33%,0.137994022,Stark
7/18/2018,0.832,0.832,0.842,0.832,45680,0.00%,0.134838924,Stark
7/17/2018,0.832,0.861,0.861,0.832,245140,0.00%,0.134838924,Stark
7/16/2018,0.832,0.813,0.842,0.813,447400,2.38%,0.134838924,Stark
7/13/2018,0.813,0.774,0.822,0.774,199150,3.70%,0.131683826,Stark
7/12/2018,0.784,0.774,0.784,0.755,217860,3.85%,0.12686815,Stark
7/11/2018,0.755,0.755,0.764,0.755,57570,1.30%,0.122052474,Stark
7/10/2018,0.745,0.803,0.803,0.745,44850,-1.28%,0.120391896,Stark
7/9/2018,0.755,0.764,0.793,0.658,242150,-2.50%,0.122052474,Stark
7/6/2018,0.774,0.774,0.774,0.774,183450,-1.23%,0.125207572,Stark
7/5/2018,0.784,0.784,0.784,0.774,179410,0.00%,0.12686815,Stark
7/4/2018,0.784,0.822,0.822,0.784,110480,-3.60%,0.12686815,Stark
7/3/2018,0.813,0.813,0.813,0.803,94050,2.52%,0.131683826,Stark
7/2/2018,0.793,0.793,0.793,0.793,20670,1.15%,0.12836267,Stark
6/29/2018,0.784,0.793,0.803,0.784,129290,0.00%,0.12686815,Stark
6/28/2018,0.784,0.793,0.813,0.784,112860,-1.13%,0.12686815,Stark
6/27/2018,0.793,0.784,0.813,0.784,282970,1.15%,0.12836267,Stark
6/26/2018,0.784,0.774,0.803,0.774,32760,-1.13%,0.12686815,Stark
6/25/2018,0.793,0.774,0.793,0.774,23150,0.00%,0.12836267,Stark
6/22/2018,0.793,0.784,0.813,0.774,516330,-3.65%,0.12836267,Stark
6/21/2018,0.823,0.832,0.832,0.813,28730,-1.08%,0.133344404,Stark
6/20/2018,0.832,0.823,0.832,0.823,7960,1.09%,0.134838924,Stark
6/19/2018,0.823,0.823,0.832,0.823,58390,-1.08%,0.133344404,Stark
6/18/2018,0.832,0.852,0.852,0.823,253930,-3.37%,0.134838924,Stark
6/15/2018,0.861,0.88,0.9,0.842,241530,-2.16%,0.1396546,Stark
6/14/2018,0.88,0.909,0.909,0.871,44440,-1.12%,0.142809698,Stark
6/13/2018,0.89,0.9,0.9,0.88,147580,0.00%,0.144470276,Stark
6/12/2018,0.89,0.909,0.909,0.89,76790,1.14%,0.144470276,Stark
6/11/2018,0.88,0.871,0.88,0.871,177240,1.03%,0.142809698,Stark
6/8/2018,0.871,0.88,0.88,0.871,82270,-2.13%,0.141315178,Stark
6/7/2018,0.89,0.9,0.909,0.89,116890,-1.11%,0.144470276,Stark
6/6/2018,0.9,0.9,0.919,0.9,127330,0.00%,0.146130854,Stark
6/5/2018,0.9,0.939,0.939,0.89,220860,-2.07%,0.146130854,Stark
6/4/2018,0.919,0.948,0.948,0.909,701020,1.10%,0.149285952,Stark
6/1/2018,0.909,0.909,0.929,0.909,2080000,1.00%,0.147625374,Stark
5/31/2018,0.9,0.9,0.9,0.89,307460,1.12%,0.146130854,Stark
5/30/2018,0.89,0.89,0.9,0.88,642420,1.14%,0.144470276,Stark
5/28/2018,0.88,0.89,0.9,0.871,389520,-1.12%,0.142809698,Stark
5/25/2018,0.89,0.89,0.909,0.871,748970,0.00%,0.144470276,Stark
5/24/2018,0.89,0.861,0.929,0.852,4150000,2.18%,0.144470276,Stark
5/23/2018,0.871,0.871,0.871,0.852,95600,0.00%,0.141315178,Stark
5/22/2018,0.871,0.861,0.871,0.852,372160,2.23%,0.141315178,Stark
5/21/2018,0.852,0.861,0.871,0.852,131050,-1.05%,0.13816008,Stark
5/18/2018,0.861,0.852,0.871,0.852,143450,1.06%,0.1396546,Stark
5/17/2018,0.852,0.871,0.871,0.852,32350,0.00%,0.13816008,Stark
5/16/2018,0.852,0.871,0.871,0.852,163710,1.19%,0.13816008,Stark
5/15/2018,0.842,0.852,0.852,0.842,76380,-2.21%,0.136499502,Stark
5/14/2018,0.861,0.861,0.861,0.861,38860,0.00%,0.1396546,Stark
5/11/2018,0.861,0.88,0.88,0.852,104280,-2.16%,0.1396546,Stark
5/10/2018,0.88,0.88,0.9,0.88,203290,0.00%,0.142809698,Stark
5/9/2018,0.88,0.88,0.89,0.88,16640,-1.12%,0.142809698,Stark
5/8/2018,0.89,0.9,0.9,0.89,210830,0.00%,0.144470276,Stark
5/7/2018,0.89,0.88,0.919,0.88,1160000,2.18%,0.144470276,Stark
5/4/2018,0.871,0.88,0.89,0.852,729650,0.00%,0.141315178,Stark
5/3/2018,0.871,0.852,0.9,0.852,272330,3.44%,0.141315178,Stark
5/2/2018,0.842,0.832,0.842,0.832,43720,2.31%,0.136499502,Stark
4/30/2018,0.823,0.861,0.861,0.823,109960,-2.26%,0.133344404,Stark
4/27/2018,0.842,0.861,0.861,0.832,112960,1.20%,0.136499502,Stark
4/26/2018,0.832,0.861,0.871,0.832,80300,-2.35%,0.134838924,Stark
4/25/2018,0.852,0.852,0.88,0.852,169290,0.00%,0.13816008,Stark
4/24/2018,0.852,0.852,0.852,0.852,8270,-1.05%,0.13816008,Stark
4/23/2018,0.861,0.861,0.861,0.852,197090,0.00%,0.1396546,Stark
4/20/2018,0.861,0.861,0.88,0.861,97250,0.00%,0.1396546,Stark
4/19/2018,0.861,0.88,0.88,0.852,170940,-1.15%,0.1396546,Stark
4/18/2018,0.871,0.852,0.871,0.852,69450,2.23%,0.141315178,Stark
4/17/2018,0.852,0.861,0.871,0.852,62840,-1.05%,0.13816008,Stark
4/12/2018,0.861,0.89,0.89,0.861,64080,-1.15%,0.1396546,Stark
4/11/2018,0.871,0.89,0.89,0.852,57770,0.00%,0.141315178,Stark
4/10/2018,0.871,0.861,0.9,0.852,214350,2.23%,0.141315178,Stark
4/9/2018,0.852,0.861,0.861,0.842,92080,0.00%,0.13816008,Stark
4/5/2018,0.852,0.842,0.871,0.813,186650,2.40%,0.13816008,Stark
4/4/2018,0.832,0.89,0.89,0.832,140660,-4.48%,0.134838924,Stark
4/3/2018,0.871,0.861,0.89,0.861,93630,1.16%,0.141315178,Stark
4/2/2018,0.861,0.861,0.871,0.861,130630,-1.15%,0.1396546,Stark
3/30/2018,0.871,0.861,0.88,0.852,168980,0.00%,0.141315178,Stark
3/29/2018,0.871,0.861,0.9,0.861,317800,-2.13%,0.141315178,Stark
3/28/2018,0.89,0.89,0.9,0.89,125880,0.00%,0.144470276,Stark
3/27/2018,0.89,0.919,0.919,0.89,674560,-3.16%,0.144470276,Stark
3/26/2018,0.919,0.919,0.929,0.919,136320,0.00%,0.149285952,Stark
3/23/2018,0.919,0.909,0.958,0.9,678900,1.10%,0.149285952,Stark
3/22/2018,0.909,0.939,0.968,0.909,2960000,-4.11%,0.147625374,Stark
3/21/2018,0.948,0.929,0.977,0.929,2090000,2.05%,0.154101627,Stark
3/20/2018,0.929,0.958,0.958,0.919,1270000,-3.03%,0.150946529,Stark
3/19/2018,0.958,0.929,0.987,0.929,4880000,2.02%,0.155762205,Stark
3/16/2018,0.939,0.88,0.997,0.88,13110000,11.52%,0.152607107,Stark
3/15/2018,0.842,0.832,0.861,0.832,464040,1.20%,0.136499502,Stark
3/14/2018,0.832,0.823,0.852,0.823,473650,1.09%,0.134838924,Stark
3/13/2018,0.823,0.803,0.852,0.803,281320,3.78%,0.133344404,Stark
3/12/2018,0.793,0.803,0.852,0.793,266740,-1.25%,0.12836267,Stark
3/9/2018,0.803,0.813,0.813,0.803,14060,0.00%,0.130023248,Stark
3/8/2018,0.803,0.823,0.823,0.793,128360,-2.43%,0.130023248,Stark
3/7/2018,0.823,0.842,0.842,0.793,82160,-1.08%,0.133344404,Stark
3/6/2018,0.832,0.842,0.842,0.823,113890,0.00%,0.134838924,Stark
3/5/2018,0.832,0.852,0.852,0.832,42790,-1.19%,0.134838924,Stark
3/2/2018,0.842,0.842,0.861,0.832,266230,2.31%,0.136499502,Stark
2/28/2018,0.823,0.88,0.9,0.823,360380,-6.48%,0.133344404,Stark
2/27/2018,0.88,0.919,0.919,0.88,149440,-2.22%,0.142809698,Stark
2/26/2018,0.9,0.929,0.929,0.89,204730,0.00%,0.146130854,Stark
2/23/2018,0.9,0.88,0.909,0.88,193060,2.27%,0.146130854,Stark
2/22/2018,0.88,0.929,0.929,0.88,714870,-4.24%,0.142809698,Stark
2/21/2018,0.919,0.948,0.958,0.919,531530,-2.13%,0.149285952,Stark
2/20/2018,0.939,0.948,0.958,0.929,426420,0.00%,0.152607107,Stark
2/19/2018,0.939,0.958,0.968,0.939,356350,-0.95%,0.152607107,Stark
2/16/2018,0.948,0.958,0.987,0.948,513030,-1.04%,0.154101627,Stark
2/15/2018,0.958,0.968,0.968,0.939,540720,1.05%,0.155762205,Stark
2/14/2018,0.948,0.968,0.968,0.948,374640,-1.04%,0.154101627,Stark
2/13/2018,0.958,0.968,0.987,0.958,1370000,0.00%,0.155762205,Stark
2/12/2018,0.958,0.968,0.997,0.958,1120000,0.00%,0.155762205,Stark
2/9/2018,0.958,0.939,1.006,0.939,4600000,2.02%,0.155762205,Stark
2/8/2018,0.939,0.939,0.977,0.939,656270,0.00%,0.152607107,Stark
2/7/2018,0.939,0.968,0.987,0.939,1340000,-0.95%,0.152607107,Stark
2/6/2018,0.948,0.958,0.977,0.939,828550,-2.07%,0.154101627,Stark
2/5/2018,0.968,0.939,1.016,0.939,2830000,2.11%,0.157422783,Stark
2/2/2018,0.948,0.968,0.997,0.948,1310000,-2.07%,0.154101627,Stark
2/1/2018,0.968,0.997,1.006,0.958,1770000,-2.91%,0.157422783,Stark
1/31/2018,0.997,0.997,1.045,0.987,6720000,1.01%,0.162238459,Stark
1/30/2018,0.987,0.997,1.035,0.977,3060000,-1.00%,0.160577881,Stark
1/29/2018,0.997,1.026,1.064,0.997,3190000,-1.87%,0.162238459,Stark
1/26/2018,1.016,1.064,1.132,1.016,8460000,-4.51%,0.165393557,Stark
1/25/2018,1.064,1.161,1.181,1.045,23430000,2.80%,0.173364331,Stark
1/24/2018,1.035,0.813,1.035,0.803,19810000,28.89%,0.168548655,Stark
1/23/2018,0.803,0.813,0.813,0.803,241420,-1.23%,0.130023248,Stark
1/22/2018,0.813,0.784,0.813,0.784,337750,3.70%,0.131683826,Stark
1/19/2018,0.784,0.823,0.832,0.784,940270,-4.74%,0.12686815,Stark
1/18/2018,0.823,0.852,0.871,0.823,508480,-3.40%,0.133344404,Stark
1/17/2018,0.852,0.909,0.909,0.852,957840,-7.29%,0.13816008,Stark
1/16/2018,0.919,0.948,0.958,0.919,422600,-3.06%,0.149285952,Stark
1/15/2018,0.948,0.958,0.968,0.948,63660,-1.04%,0.154101627,Stark
1/12/2018,0.958,0.968,0.968,0.948,333820,0.00%,0.155762205,Stark
1/11/2018,0.958,0.968,0.968,0.958,27490,-1.03%,0.155762205,Stark
1/10/2018,0.968,0.968,0.968,0.958,256510,0.00%,0.157422783,Stark
1/9/2018,0.968,0.968,0.987,0.958,187580,0.00%,0.157422783,Stark
1/8/2018,0.968,0.997,0.997,0.958,280280,-2.91%,0.157422783,Stark
1/5/2018,0.997,0.987,0.997,0.977,212800,0.00%,0.162238459,Stark
1/4/2018,0.997,0.997,0.997,0.987,65320,1.01%,0.162238459,Stark
1/3/2018,0.987,0.997,1.006,0.987,54880,-1.00%,0.160577881,Stark
12/29/2017,0.997,0.997,1.006,0.987,11580,1.01%,0.162238459,Stark
12/28/2017,0.987,0.997,0.997,0.987,101800,-1.00%,0.160577881,Stark
12/27/2017,0.997,1.006,1.006,0.987,92390,-0.89%,0.162238459,Stark
12/26/2017,1.006,1.006,1.016,0.997,136010,-0.98%,0.163732979,Stark
12/25/2017,1.016,1.035,1.035,0.997,254860,-1.84%,0.165393557,Stark
12/22/2017,1.035,1.016,1.045,1.016,224370,0.88%,0.168548655,Stark
12/21/2017,1.026,1.016,1.026,1.016,62220,-0.87%,0.167054135,Stark
12/20/2017,1.035,1.026,1.035,1.016,95800,0.88%,0.168548655,Stark
12/19/2017,1.026,1.026,1.035,1.026,136110,0.98%,0.167054135,Stark
12/18/2017,1.016,1.026,1.035,1.016,133630,-2.78%,0.165393557,Stark
12/15/2017,1.045,1.026,1.055,1.026,108520,0.00%,0.170209233,Stark
12/14/2017,1.045,1.064,1.064,1.045,125160,-0.95%,0.170209233,Stark
12/13/2017,1.055,1.055,1.103,1.035,1010000,1.93%,0.171869811,Stark
12/12/2017,1.035,1.055,1.074,1.035,366680,-2.73%,0.168548655,Stark
12/8/2017,1.064,1.093,1.093,1.064,55710,-0.93%,0.173364331,Stark
12/7/2017,1.074,1.093,1.113,1.074,361830,0.00%,0.175024909,Stark
12/6/2017,1.074,1.103,1.103,1.074,365130,-2.63%,0.175024909,Stark
12/4/2017,1.103,1.103,1.113,1.084,445640,-0.90%,0.179840585,Stark
12/1/2017,1.113,1.132,1.132,1.113,185000,-0.80%,0.181501162,Stark
11/30/2017,1.122,1.122,1.151,1.113,348600,0.00%,0.182995682,Stark
11/29/2017,1.122,1.122,1.161,1.093,289070,0.00%,0.182995682,Stark
11/28/2017,1.122,1.113,1.132,1.113,24180,0.81%,0.182995682,Stark
11/27/2017,1.113,1.132,1.132,1.103,285350,-1.68%,0.181501162,Stark
11/24/2017,1.132,1.161,1.161,1.132,725510,-1.65%,0.18465626,Stark
11/23/2017,1.151,1.171,1.171,1.151,314080,-0.86%,0.187811358,Stark
11/22/2017,1.161,1.181,1.21,1.161,1900000,0.00%,0.189471936,Stark
11/21/2017,1.161,1.161,1.19,1.161,944410,0.87%,0.189471936,Stark
11/20/2017,1.151,1.181,1.181,1.151,479230,-1.71%,0.187811358,Stark
11/17/2017,1.171,1.161,1.19,1.151,307360,1.74%,0.191132514,Stark
11/16/2017,1.151,1.151,1.161,1.142,230370,0.00%,0.187811358,Stark
11/15/2017,1.151,1.171,1.21,1.142,1950000,-2.54%,0.187811358,Stark
11/14/2017,1.181,1.151,1.277,1.151,11860000,11.00%,0.192793092,Stark
11/13/2017,1.064,1.093,1.093,1.064,334540,-2.65%,0.173364331,Stark
11/10/2017,1.093,1.093,1.113,1.093,133630,-2.58%,0.178180007,Stark
11/9/2017,1.122,1.103,1.132,1.103,132600,0.81%,0.182995682,Stark
11/8/2017,1.113,1.122,1.142,1.093,343120,0.00%,0.181501162,Stark
11/7/2017,1.113,1.132,1.132,1.113,316770,-1.68%,0.181501162,Stark
11/6/2017,1.132,1.113,1.132,1.113,7440,0.89%,0.18465626,Stark
11/3/2017,1.122,1.122,1.142,1.113,123810,-0.88%,0.182995682,Stark
11/2/2017,1.132,1.132,1.142,1.132,81440,-0.88%,0.18465626,Stark
11/1/2017,1.142,1.151,1.161,1.142,115750,-1.64%,0.186316838,Stark
10/31/2017,1.161,1.181,1.181,1.151,444400,1.66%,0.189471936,Stark
10/30/2017,1.142,1.2,1.2,1.142,1430000,2.61%,0.186316838,Stark
10/27/2017,1.113,1.113,1.132,1.113,50740,0.00%,0.181501162,Stark
10/25/2017,1.113,1.132,1.132,1.113,293310,-1.68%,0.181501162,Stark
10/24/2017,1.132,1.132,1.142,1.132,67280,0.00%,0.18465626,Stark
10/20/2017,1.132,1.132,1.151,1.132,129910,0.00%,0.18465626,Stark
10/19/2017,1.132,1.151,1.161,1.132,349630,-2.50%,0.18465626,Stark
10/18/2017,1.161,1.161,1.171,1.161,245870,0.00%,0.189471936,Stark
